Año;Cod_Inst;Nombre_Institución;Tipo_Institución;Nombre_sede;Comuna_sede;Nombre_Región;Orden_Geográfico;Cód_Carrera;Carrera_genérica;Nombre_programa;Mención_Especialidad;Horario;Tipo_programa;Area_conocimiento;idgenerocarrera;Tipo_carrera;IngresoDirecto;Año_inicio;NombreCampus;Duración_semestres;Cód_campus;Cód_sede;Título;Grado_académico;Valor_matricula;Valor_arancel;Valor_título;Vacantes;Cód_sies;Pregado_postgrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;17688;Psicología;Psicología;;Diurno;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2009;;8;;1038008;Psicólogo;Licenciado en Psicología;$121.240;$3.039.656;$520.000;27;I46S9C132J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;28642;Psicología;Psicología;;Vespertino;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2013;;9;;1038008;PSICOLOGO (A);LICENCIADO EN PSICOLOGIA;$121.240;$3.039.656;$520.000;27;I46S9C132J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;28823;Psicología;Psicología;;Diurno;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2007;;9;;1038019;Psicólogo (a);Licenciado en Psicología;$141.240;$2.600.100;$520.000;30;I46S23C132J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;32411;Psicología;Psicología;;Vespertino;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2015;;10;;1038019;Psicólogo;Licenciado en Psicología;$141.240;$2.600.100;$520.000;30;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;13787;Psicología;Psicología;;Diurno;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2006;;9;;1038003;Psicólogo;Licenciado en Psicología;$141.240;$2.778.790;$520.000;27;I46S19C132J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;17800;Psicología;Psicología;;Vespertino;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;2009;;9;;1038003;Psicólogo;Licenciado en Psicología;$141.240;$2.778.790;$520.000;28;I46S19C132J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46229;Trabajo Social, Servicio Social, Planificación Social y similares;Licenciatura en Trabajo Social;;Otro;Programa Regular;Ciencias Sociales;1004006;Licenciatura;Ingreso Directo;2021;;2;;1038004;;Licenciado en Trabajo Social;$171.100;$1.171.000;$395.000;30;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46196;Trabajo Social, Servicio Social, Planificación Social y similares;Trabajo Social;;Otro;Programa Regular;Ciencias Sociales;1004006;Profesional con Licenciatura;Ingreso Directo;2021;;8;;1038004;Trabajador Social;Licenciado en Trabajo Social;$155.000;$1.550.000;$520.000;30;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46197;Trabajo Social, Servicio Social, Planificación Social y similares;Trabajo Social (P.E.);;Otro;Programa Especial;Ciencias Sociales;1004006;Profesional con Licenciatura;Ingreso Directo;2021;;4;;1038004;Trabajador Social;Licenciado en Trabajo Social;$155.000;$1.550.000;$520.000;40;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;28638;Derecho;Derecho;;Vespertino;Programa Regular;Derecho;1005001;Profesional con Licenciatura;Ingreso Directo;2010;;10;;1038008;Abogado;Licenciado en Ciencias Jurídicas;$141.240;$3.039.656;$520.000;45;I46S9C47J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Machalí;Machalí;Región del Gral. B. O`Higgins;8;17858;Derecho;Derecho;;Vespertino;Programa Regular;Derecho;1005001;Profesional con Licenciatura;Ingreso Directo;2009;;10;;1038011;Abogado;Licenciado en Ciencias Jurídicas;$141.240;$2.710.738;$520.000;35;I46S12C47J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;30279;Derecho;Derecho;;Vespertino;Programa Regular;Derecho;1005001;Profesional con Licenciatura;Ingreso Directo;2007;;10;;1038003;;Licenciado en Ciencias Jurídicas;$141.240;$2.736.311;$520.000;35;I46S19C47J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46228;Pedagogía, Licenciatura en Educación y similares;Licenciatura en Educación (P.E.);;Otro;Programa Especial;Educación;1007020;Licenciatura;Ingreso Directo;2021;;2;;1038004;;Licenciado en Educación;$171.100;$1.171.000;$395.000;58;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;46249;Técnico Educacional y similares;TNS en Asistente de la Educación;;Otro;Programa Regular;Educación;1007503;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038016;Técnico Nivel Sup. en Asistente de la Educación;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46247;Técnico Educacional y similares;TNS en Asistente de la Educación;;Otro;Programa Regular;Educación;1007503;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038008;Técnico Nivel Sup. en Asistente de la Educación;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46248;Técnico Educacional y similares;TNS en Asistente de la Educación;;Otro;Programa Regular;Educación;1007503;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038010;Técnico Nivel Sup. en Asistente de la Educación;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;46251;Técnico Educacional y similares;TNS en Asistente de la Educación;;Otro;Programa Regular;Educación;1007503;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038019;Técnico Nivel Sup. en Asistente de la Educación;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46250;Técnico Educacional y similares;TNS en Asistente de la Educación;;Otro;Programa Regular;Educación;1007503;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038003;Técnico Nivel Sup. en Asistente de la Educación;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46267;Técnico en Deportes, Preparación Física, Recreación y similares;TNS en Deportes y Recreación;;Diurno;Programa Regular;Educación;1007502;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038003;Técnico Nivel Sup. en Deportes y Recreación;;$129.470;$1.600.000;$180.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;46270;Técnico en Educación Especial y/o Diferencial y similares;TNS en Educación Diferencial;;Otro;Programa Regular;Educación;1007501;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038016;Técnico Nivel Sup. en Educación Diferencial;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46268;Técnico en Educación Especial y/o Diferencial y similares;TNS en Educación Diferencial;;Otro;Programa Regular;Educación;1007501;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038008;Técnico Nivel Sup. en Educación Diferencial;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46269;Técnico en Educación Especial y/o Diferencial y similares;TNS en Educación Diferencial;;Otro;Programa Regular;Educación;1007501;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038010;Técnico Nivel Sup. en Educación Diferencial;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;46272;Técnico en Educación Especial y/o Diferencial y similares;TNS en Educación Diferencial;;Otro;Programa Regular;Educación;1007501;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038019;Técnico Nivel Sup. en Educación Diferencial;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46271;Técnico en Educación Especial y/o Diferencial y similares;TNS en Educación Diferencial;;Otro;Programa Regular;Educación;1007501;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038003;Técnico Nivel Sup. en Educación Diferencial;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;46276;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Diurno;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038016;Técnico Nivel Sup. en Educación Parvularia;;$129.470;$1.400.000;$180.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;46277;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Otro;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038016;Técnico Nivel Sup. en Educación Parvularia;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46273;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Otro;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038008;Técnico Nivel Sup. en Educación Parvularia;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46274;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Diurno;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038010;Técnico Nivel Sup. en Educación Parvularia;;$129.470;$1.400.000;$180.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46275;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Otro;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038010;Técnico Nivel Sup. en Educación Parvularia;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;46280;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Otro;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038019;Técnico Nivel Sup. en Educación Parvularia;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46278;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Diurno;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038003;Técnico Nivel Sup. en Educación Parvularia;;$129.470;$1.400.000;$180.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46279;Técnico en Educación Parvularia;TNS en Educación Parvularia;;Otro;Programa Regular;Educación;1007500;Técnico Nivel Superior;Ingreso Directo;2021;;4;;1038003;Técnico Nivel Sup. en Educación Parvularia;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;17712;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;2009;;10;;1038016;Enfermero;Licenciado en Enfermería;$188.320;$2.993.004;$600.000;25;I46S17C56J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;17675;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;2009;;10;;1038008;Enfermero;Licenciado en Enfermería;$188.320;$2.965.291;$600.000;60;I46S9C56J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;28618;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;2008;;10;;1038019;Enfermero (a) ;Licenciado en Enfermería;$188.320;$2.937.578;$600.000;50;I46S23C56J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;28644;Enfermería;Enfermería;;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;2011;;10;;1038003;Enfermero (a) ;Licenciado en Enfermería;$188.320;$2.937.578;$600.000;35;I46S19C56J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;28636;Kinesiología;Kinesiología;;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2010;;10;;1038008;Kinesiólogo;Licenciado en Kinesiología;$141.240;$3.062.340;$520.000;35;I46S9C128J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;28628;Kinesiología;Kinesiología;;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2008;;10;;1038019;Kinesiólogo;Licenciado en Kinesiología;$141.240;$2.665.370;$520.000;25;I46S23C128J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;31105;Kinesiología;Kinesiología;;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2009;;10;;1038003;Kinesiólogo;Licenciado en Kinesiología;$141.240;$2.652.637;$520.000;30;I46S19C128J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;46170;Técnico en Enfermería y Similares;TNS en Enfermería;;Otro;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038016;Técnico Nivel Sup. en Enfermería;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Ancud;Ancud;Región de Los Lagos;14;29250;Técnico en Enfermería y Similares;TNS en Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2014;;5;;1038016;Técnico Nivel Sup. en Enfermería;;$129.470;$1.444.500;$290.000;35;I46S17C60J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;18156;Técnico en Enfermería y Similares;TNS en Enfermería;;Diurno;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2010;;6;;1038008;Técnico Nivel Sup. en Enfermería;;$129.470;$1.417.750;$290.000;30;I46S9C60J1V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46165;Técnico en Enfermería y Similares;TNS en Enfermería;;Otro;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038008;Técnico Nivel Sup. en Enfermería;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;29271;Técnico en Enfermería y Similares;TNS en Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2014;;5;;1038008;Técnico Nivel Sup. en Enfermería;;$129.470;$1.417.750;$290.000;30;I46S9C60J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46166;Técnico en Enfermería y Similares;TNS en Enfermería;;Otro;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038010;Técnico Nivel Sup. en Enfermería;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Rancagua;Rancagua;Región del Gral. B. O`Higgins;8;46172;Técnico en Enfermería y Similares;TNS en Enfermería;;Otro;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038019;Técnico Nivel Sup. en Enfermería;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;46171;Técnico en Enfermería y Similares;TNS en Enfermería;;Otro;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038003;Técnico Nivel Sup. en Enfermería;;$45.000;$874.650;$70.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;17833;Técnico en Enfermería y Similares;TNS en Enfermería;;Vespertino;Programa Regular;Salud;1009500;Técnico Nivel Superior;Ingreso Directo;2009;;5;;1038003;Técnico Nivel Sup. en Enfermería;;$129.470;$1.404.375;$290.000;20;I46S19C60J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46230;Técnico en Odontología, Asistente Dental y similares;TNS Dental;;Diurno;Programa Regular;Salud;1009502;Técnico Nivel Superior;Ingreso Directo;2021;;5;;1038008;Técnico Nivel Sup. Dental;;$129.470;$1.701.300;$180.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;San Felipe;San Felipe;Región de Valparaíso;6;32301;Terapia Ocupacional;Terapia Ocupacional;;Vespertino;Programa Regular;Salud;1009012;Profesional con Licenciatura;Ingreso Directo;2015;;10;;1038003;Terapeuta Ocupacional;Licenciado en Terapia Ocupacional;$141.240;$2.495.240;$520.000;26;I45S19C342J2V1;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46169;Ingeniería Civil en Minas;Ingeniería Civil en Minas (P.E.);Seguridad Minera;Otro;Programa Especial;Tecnología;1008002;Profesional con Licenciatura;Ingreso Directo;2021;;6;;1038004;Ingeniero Civil en Minas M/ Seguridad Minera;Licenciado en Ciencias de la Ingeniería;$189.000;$1.890.000;$520.000;26;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46182;Ingeniería Civil en Minas;Ingeniería Civil en Minas (P.E.);Seguridad Minera;Otro;Programa Especial;Tecnología;1008002;Profesional con Licenciatura;Ingreso Directo;2021;;5;;1038004;Ingeniero Civil en Minas M/ Seguridad Minera;Licenciado en Ciencias de la Ingeniería;$189.000;$1.890.000;$520.000;19;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Calama;Calama;Región de Antofagasta;3;46199;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);;Otro;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2021;;5;;1038008;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$153.010;$2.665.370;$520.000;50;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Los Andes;Los Andes;Región de Valparaíso;6;46200;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);;Otro;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2021;;5;;1038010;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$153.010;$2.640.225;$520.000;20;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46193;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);;Otro;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2021;;5;;1038004;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;$168.000;$1.680.000;$520.000;60;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46201;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);Gestión de Operaciones;Otro;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2021;;6;;1038004;Ingeniero Civil Industrial M/ Gestión de Operaciones;Licenciado en Ciencias de la Ingeniería;$168.000;$1.680.000;$520.000;59;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46202;Ingeniería Civil Industrial;Ingeniería Civil Industrial (P.E.);Gestión de Operaciones;Otro;Programa Especial;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;2021;;5;;1038004;Ingeniero Civil Industrial M/ Gestión de Operaciones;Licenciado en Ciencias de la Ingeniería;$168.000;$1.680.000;$520.000;18;;Pregrado
2021;1038;U. DE ACONCAGUA;Univ.;Santiago;Santiago;Región Metropolitana;7;46222;Ingeniería Ejecución Industrial y similares;Ingeniería Industrial;;Otro;Programa Regular;Tecnología;1008059;Profesional con Licenciatura;Ingreso Directo;2021;;8;;1038004;Ingeniero Industrial;Licenciado en Ingeniería Aplicada;$155.000;$1.550.000;$520.000;30;;Pregrado
